session_id,user_id,recipe_id,饮品名称,twin_tower_similarity,normalized_twin_similarity,state_score,flavor_score,scene_score,health_score,visual_score,rule_score,makeability_score,novelty_score,label,rank_target_score
S003,U003,R032,抹茶拿铁,-0.8372,0.0814,0.0212,0.2,0.25,1.0,0.0,0.3338,1.0,0.5189,0,0.3046
S003,U003,R033,燕麦奶抹茶拿铁,-0.8063,0.0968,0.02,0.2,0.25,1.0,0.0,0.3335,1.0,0.6537,0,0.3167
S003,U003,R034,椰奶抹茶拿铁,-0.8491,0.0754,0.0317,0.3333,0.25,1.0,0.0,0.3637,1.0,0.7248,0,0.3263
S003,U003,R035,杏仁奶抹茶拿铁,-0.8249,0.0876,0.02,0.2,0.25,1.0,0.0,0.3335,1.0,0.7869,0,0.3201
S003,U003,R036,港式鸳鸯,-0.8316,0.0842,0.0728,0.1429,0.25,1.0,0.0,0.3379,1.0,0.8088,0,0.322
S003,U003,R037,拿铁,-0.8327,0.0837,0.02,0.1667,0.25,1.0,0.0,0.3268,1.0,0.9587,0,0.3243
S003,U003,R038,燕麦奶拿铁,-0.808,0.096,0.0193,0.1667,0.25,1.0,0.0,0.3266,1.0,0.8073,0,0.3209
S003,U003,R039,椰奶拿铁,-0.8265,0.0868,0.0284,0.2857,0.25,1.0,0.0,0.3532,1.0,0.8007,0,0.3293
S003,U003,R040,杏仁奶拿铁,-0.8264,0.0868,0.0193,0.1667,0.25,1.0,0.0,0.3266,1.0,0.6326,0,0.309
S003,U003,R041,拿铁（低咖啡因）,-0.8269,0.0866,0.0726,0.125,0.25,1.0,0.0,0.3343,1.0,0.7396,0,0.3177
S003,U003,R042,燕麦奶拿铁（低咖啡因）,-0.8304,0.0848,0.0726,0.125,0.25,1.0,0.0,0.3343,1.0,0.598,0,0.31
S003,U003,R043,椰奶拿铁（低咖啡因）,-0.8258,0.0871,0.0809,0.2222,0.25,1.0,0.0,0.3562,1.0,0.6077,0,0.3212
S003,U003,R044,杏仁奶拿铁（低咖啡因）,-0.8282,0.0859,0.0726,0.125,0.25,1.0,0.0,0.3343,1.0,0.5525,0,0.3081
S003,U003,R045,卡布奇诺,-0.8276,0.0862,0.018,0.1429,0.25,1.0,0.0,0.3215,1.0,0.5506,0,0.3024
S003,U003,R046,卡布奇诺（低咖啡因）,-0.8269,0.0866,0.0694,0.1111,0.25,1.0,0.0,0.3305,1.0,0.9894,0,0.3285
S003,U003,R047,西班牙拿铁,-0.8301,0.0849,0.0659,0.1429,0.25,1.0,0.0,0.3358,1.0,0.9925,0,0.3305
S003,U003,R048,西班牙拿铁（低咖啡因）,-0.8291,0.0855,0.0667,0.1111,0.25,1.0,0.0,0.3297,1.0,0.6395,0,0.3103
S003,U003,R049,摩卡,-0.8275,0.0862,0.0641,0.1667,0.25,1.0,0.0,0.3401,1.0,0.6063,0,0.3135
S003,U003,R050,燕麦奶摩卡,-0.8227,0.0887,0.0629,0.1667,0.25,1.0,0.0,0.3397,1.0,0.8709,0,0.3274
S003,U003,R051,椰奶摩卡,-0.8247,0.0876,0.0262,0.2857,0.25,1.0,0.0,0.3525,1.0,0.9476,0,0.3367
S003,U003,R052,杏仁奶摩卡,-0.8228,0.0886,0.0172,0.1667,0.25,1.0,0.0,0.326,1.0,0.9315,0,0.3243
S003,U003,R053,摩卡（低咖啡因）,-0.8257,0.0872,0.0684,0.125,0.25,1.0,0.0,0.333,1.0,0.623,0,0.3115
S003,U003,R054,燕麦奶摩卡（低咖啡因）,-0.8287,0.0856,0.068,0.125,0.25,1.0,0.0,0.3329,1.0,0.5199,0,0.3058
S003,U003,R055,椰奶摩卡（低咖啡因）,-0.8224,0.0888,0.0764,0.2222,0.25,1.0,0.0,0.3549,1.0,0.9289,0,0.3372
S003,U003,R056,杏仁奶摩卡（低咖啡因）,-0.8242,0.0879,0.068,0.125,0.25,1.0,0.0,0.3329,1.0,0.5706,0,0.3091
S003,U003,R057,dirty,-0.8295,0.0852,0.0177,0.1429,0.25,1.0,0.0,0.3214,0.7,0.5818,0,0.2736
S003,U003,R058,燕麦奶dirty,-0.8287,0.0856,0.0172,0.1429,0.25,1.0,0.0,0.3212,0.7,0.507,0,0.2699
S003,U003,R059,椰奶dirty,-0.827,0.0865,0.0258,0.25,0.25,1.0,0.0,0.3452,0.7,0.5854,0,0.2849
S003,U003,R060,杏仁奶dirty,-0.8235,0.0882,0.0172,0.1429,0.25,1.0,0.0,0.3212,0.7,0.783,0,0.2846
S003,U003,R061,dirty（低咖啡因）,-0.828,0.086,0.0684,0.1111,0.25,1.0,0.0,0.3302,0.7,0.9527,0,0.2963
S003,U003,R062,燕麦奶dirty（低咖啡因）,-0.8261,0.0869,0.0684,0.1111,0.25,1.0,0.0,0.3302,0.7,0.7983,0,0.2889
S003,U003,R063,椰奶dirty（低咖啡因）,-0.8244,0.0878,0.0764,0.2,0.25,1.0,0.0,0.3504,0.7,0.9989,0,0.3084
S003,U003,R064,杏仁奶dirty（低咖啡因）,-0.8259,0.087,0.0684,0.1111,0.25,1.0,0.0,0.3302,0.7,0.532,0,0.2757
S003,U003,R065,热可可,-0.641,0.1795,0.0643,0.2,0.0,1.0,0.0,0.3093,1.0,0.6421,0,0.3341
S003,U003,R066,燕麦奶热可可,-0.514,0.243,0.0625,0.2,0.0,1.0,0.0,0.3087,1.0,0.6732,0,0.3576
S003,U003,R067,杏仁奶热可可,-0.5144,0.2428,0.0625,0.2,0.0,1.0,0.0,0.3087,1.0,0.6006,0,0.3539
S003,U003,R068,玫瑰椰椰烤奶,-0.7475,0.1262,0.0172,0.25,0.0,1.0,0.0,0.3052,1.0,0.9696,0,0.33
S003,U003,R069,玫瑰菊花茶,-0.6307,0.1846,0.0117,0.0,0.0,1.0,0.0,0.2535,1.0,0.7741,0,0.3174
S003,U003,R070,玫瑰陈皮茶,-0.6455,0.1773,0.0224,0.1667,0.0,1.0,0.0,0.2901,1.0,0.5511,0,0.3201
S003,U003,R071,金银花菊花茶,-0.6544,0.1728,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.9342,0,0.3197
S003,U003,R072,菊花柠檬茶,-0.4656,0.2672,0.018,0.1429,0.0,1.0,0.0,0.284,1.0,0.6873,0,0.3557
S003,U003,R073,薰衣草柠檬茶,-0.4778,0.2611,0.0177,0.125,0.0,1.0,0.0,0.2803,1.0,0.6473,0,0.3499
S003,U003,R074,百花茶,-0.7001,0.15,0.011,0.0,0.0,1.0,0.0,0.2533,1.0,0.7267,0,0.3028
S003,U003,R075,洛神花玫瑰茶,-0.7716,0.1142,0.011,0.0,0.0,1.0,0.0,0.2533,1.0,0.9115,0,0.2995
S003,U003,R076,洛神花苹果茶,-0.7996,0.1002,0.0212,0.1667,0.0,1.0,0.0,0.2897,1.0,0.5754,0,0.2942
S003,U003,R077,金银花荷叶茶,-0.8284,0.0858,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.986,0,0.2918
S003,U003,R078,百合玫瑰茶,-0.5935,0.2032,0.0125,0.0,0.0,1.0,0.0,0.2537,1.0,0.762,0,0.3234
S003,U003,R079,陈皮苹果茶,-0.7111,0.1444,0.0216,0.1667,0.0,1.0,0.0,0.2898,1.0,0.5031,0,0.3061
S004,U004,R001,薄荷柠檬气泡茶,-0.7975,0.1013,0.031,0.0,0.0,0.65,0.0,0.1718,0.7,0.8109,0,0.0
S004,U004,R002,蜂蜜柠檬茶,-0.6416,0.1792,0.0324,0.0,0.0,1.0,0.0,0.2597,0.7,0.9683,0,0.298
S004,U004,R003,葡萄柠檬茉莉花茶,-0.5025,0.2487,0.0324,0.0,0.0,1.0,0.0,0.2597,0.7,0.7381,0,0.3108
S004,U004,R004,青柠桂花蜜乌龙,-0.6044,0.1978,0.0159,0.0,0.0,1.0,0.0,0.2548,0.7,0.7127,0,0.2895
S004,U004,R005,百香果乳酸绿茶,-0.7444,0.1278,0.0076,0.0,0.0,1.0,0.0,0.2523,0.7,0.9659,0,0.2766
S004,U004,R006,百香果美式,-0.8081,0.096,0.0539,0.0,0.0,0.65,0.0,0.1787,0.7,0.6847,0,0.0
S004,U004,R007,百香果美式（低咖啡因）,-0.7873,0.1063,0.1162,0.0,0.05,0.65,0.0,0.2049,0.7,0.5975,0,0.0
S004,U004,R008,杨枝甘露,-0.6403,0.1799,0.1239,0.0,0.0625,1.0,0.0,0.2965,0.3,0.8088,0,0.2668
S004,U004,R009,鲜橙绿茶,-0.764,0.118,0.0089,0.0,0.0,1.0,0.0,0.2527,0.7,0.5554,0,0.2528
S004,U004,R010,橙C美式,-0.7964,0.1018,0.0587,0.0,0.0,0.65,0.0,0.1801,0.7,0.7086,0,0.0
S004,U004,R011,橙C美式（低咖啡因）,-0.7503,0.1248,0.1244,0.0,0.0556,0.65,0.0,0.2081,0.7,0.7041,0,0.0
S004,U004,R012,鲜橙养乐多,-0.6452,0.1774,0.1129,0.0,0.0625,1.0,0.0,0.2933,0.7,0.7654,0,0.3023
S004,U004,R013,草莓奶昔,-0.5631,0.2184,0.1349,0.0,0.0625,1.0,0.0,0.2999,0.7,0.6766,0,0.3152
S004,U004,R014,蓝莓奶昔,-0.5638,0.2181,0.1355,0.0,0.0625,1.0,0.0,0.3,0.7,0.6707,0,0.3149
S004,U004,R015,桃桃乌龙,-0.5299,0.235,0.0,0.0,0.0,1.0,0.0,0.25,0.7,0.5141,0,0.2905
S004,U004,R016,芒果奶昔,-0.5667,0.2166,0.1344,0.0,0.0625,1.0,0.0,0.2997,0.7,0.9215,0,0.3268
S004,U004,R017,柠迭莓萝气泡水,-0.6962,0.1519,0.0286,0.0,0.0,0.65,0.0,0.1711,0.3,0.7821,0,0.0
S004,U004,R018,茉莉苹果奶绿,-0.5778,0.2111,0.0151,0.0,0.0,1.0,0.0,0.2545,0.7,0.7649,0,0.2966
S004,U004,R019,荔枝白茶,-0.5273,0.2363,0.0104,0.0,0.0,1.0,0.0,0.2531,0.7,0.5344,0,0.2933
S004,U004,R020,超级吨吨桶,-0.7994,0.1003,0.0259,0.0,0.0,1.0,0.0,0.2578,0.3,0.9312,0,0.2277
S004,U004,R021,芝士奶盖铁观音,-0.5935,0.2033,0.01,0.0,0.0,1.0,0.0,0.253,0.7,0.893,0,0.2996
S004,U004,R022,抹茶椰青美式,-0.8666,0.0667,0.0677,0.0,0.0,0.65,0.0,0.1828,1.0,0.9222,0,0.0
S004,U004,R023,草莓抹茶椰,-0.8414,0.0793,0.0657,0.0,0.0,0.65,0.0,0.1822,0.7,0.938,0,0.0
S004,U004,R024,柠檬草薄荷气泡水,-0.7495,0.1253,0.0355,0.0,0.0,0.65,0.0,0.1731,0.7,0.6265,0,0.0
S004,U004,R025,蝶豆花柠檬气泡水,-0.7576,0.1212,0.0338,0.0,0.0,0.65,0.0,0.1727,0.3,0.5252,0,0.0
S004,U004,R026,泰式奶红,-0.6312,0.1844,0.0085,0.0,0.0,1.0,0.0,0.2525,1.0,0.5113,0,0.3037
S004,U004,R027,泰式奶绿,-0.6456,0.1772,0.0162,0.0,0.0,1.0,0.0,0.2549,1.0,0.9522,0,0.3243
S004,U004,R028,冰橙伯爵鸳鸯茶,-0.8102,0.0949,0.065,0.0,0.0,0.65,0.0,0.182,1.0,0.9107,0,0.0
S004,U004,R029,伯爵红茶奶茶,-0.6398,0.1801,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.9103,0,0.321
S004,U004,R030,焙茶豆乳,-0.6156,0.1922,0.0106,0.0,0.0,1.0,0.0,0.2532,1.0,0.8324,0,0.3228
S004,U004,R031,抹茶豆乳,-0.7903,0.1048,0.0704,0.0,0.0,0.65,0.0,0.1836,1.0,0.5926,0,0.0
S004,U004,R032,抹茶拿铁,-0.7958,0.1021,0.0606,0.0,0.0,0.65,0.0,0.1807,1.0,0.7287,0,0.0
S004,U004,R033,燕麦奶抹茶拿铁,-0.7832,0.1084,0.07,0.0,0.0,0.65,0.0,0.1835,1.0,0.8452,0,0.0
S004,U004,R034,椰奶抹茶拿铁,-0.7917,0.1041,0.0606,0.0,0.0,0.65,0.0,0.1807,1.0,0.8108,0,0.0
S004,U004,R035,杏仁奶抹茶拿铁,-0.7996,0.1002,0.07,0.0,0.0,0.65,0.0,0.1835,1.0,0.7695,0,0.0
S004,U004,R036,港式鸳鸯,-0.7987,0.1007,0.0489,0.0,0.0,0.65,0.0,0.1772,1.0,0.753,0,0.0
S004,U004,R037,拿铁,-0.8016,0.0992,0.06,0.0,0.0,0.65,0.0,0.1805,1.0,0.9552,0,0.0
S004,U004,R038,燕麦奶拿铁,-0.7927,0.1037,0.0693,0.0,0.0,0.65,0.0,0.1833,1.0,0.5144,0,0.0
S004,U004,R039,椰奶拿铁,-0.8024,0.0988,0.0595,0.0,0.0,0.65,0.0,0.1803,1.0,0.9984,0,0.0
S004,U004,R040,杏仁奶拿铁,-0.8012,0.0994,0.0693,0.0,0.0,0.65,0.0,0.1833,1.0,0.6432,0,0.0
S004,U004,R041,拿铁（低咖啡因）,-0.8019,0.0991,0.0212,0.0,0.0,0.65,0.0,0.1688,1.0,0.5413,0,0.0
S004,U004,R042,燕麦奶拿铁（低咖啡因）,-0.7993,0.1004,0.0212,0.0,0.0,0.65,0.0,0.1688,1.0,0.9532,0,0.0
S004,U004,R043,椰奶拿铁（低咖啡因）,-0.8056,0.0972,0.02,0.0,0.0,0.65,0.0,0.1685,1.0,0.5895,0,0.0
S004,U004,R044,杏仁奶拿铁（低咖啡因）,-0.8057,0.0972,0.0212,0.0,0.0,0.65,0.0,0.1688,1.0,0.6594,0,0.0
S004,U004,R045,卡布奇诺,-0.8046,0.0977,0.059,0.0,0.0,0.65,0.0,0.1802,1.0,0.6486,0,0.0
S004,U004,R046,卡布奇诺（低咖啡因）,-0.8057,0.0972,0.019,0.0,0.0,0.65,0.0,0.1682,1.0,0.8648,0,0.0
S004,U004,R047,西班牙拿铁,-0.7989,0.1005,0.0492,0.0,0.0,0.65,0.0,0.1773,1.0,0.7506,0,0.0
S004,U004,R048,西班牙拿铁（低咖啡因）,-0.799,0.1005,0.0172,0.0,0.0,0.65,0.0,0.1677,1.0,0.8412,0,0.0
S004,U004,R049,摩卡,-0.8028,0.0986,0.0464,0.0,0.0,0.65,0.0,0.1764,1.0,0.6689,0,0.0
S004,U004,R050,燕麦奶摩卡,-0.8057,0.0971,0.0544,0.0,0.0,0.65,0.0,0.1788,1.0,0.6447,0,0.0
S004,U004,R051,椰奶摩卡,-0.7981,0.101,0.0537,0.0,0.0,0.65,0.0,0.1786,1.0,0.7345,0,0.0
S004,U004,R052,杏仁奶摩卡,-0.8022,0.0989,0.0622,0.0,0.0,0.65,0.0,0.1812,1.0,0.7481,0,0.0
S004,U004,R053,摩卡（低咖啡因）,-0.8003,0.0999,0.0183,0.0,0.0,0.65,0.0,0.168,1.0,0.7151,0,0.0
S004,U004,R054,燕麦奶摩卡（低咖啡因）,-0.7987,0.1007,0.018,0.0,0.0,0.65,0.0,0.1679,1.0,0.8899,0,0.0
S004,U004,R055,椰奶摩卡（低咖啡因）,-0.802,0.099,0.0177,0.0,0.0,0.65,0.0,0.1678,1.0,0.5274,0,0.0
S004,U004,R056,杏仁奶摩卡（低咖啡因）,-0.8021,0.099,0.018,0.0,0.0,0.65,0.0,0.1679,1.0,0.614,0,0.0
S004,U004,R057,dirty,-0.7991,0.1004,0.0539,0.0,0.0,0.65,0.0,0.1787,0.7,0.5998,0,0.0
S004,U004,R058,燕麦奶dirty,-0.808,0.096,0.0622,0.0,0.0,0.65,0.0,0.1812,0.7,0.6634,0,0.0
S004,U004,R059,椰奶dirty,-0.799,0.1005,0.0536,0.0,0.0,0.65,0.0,0.1786,0.7,0.6613,0,0.0
S004,U004,R060,杏仁奶dirty,-0.8055,0.0973,0.0622,0.0,0.0,0.65,0.0,0.1812,0.7,0.5304,0,0.0
S004,U004,R061,dirty（低咖啡因）,-0.8037,0.0981,0.0183,0.0,0.0,0.65,0.0,0.168,0.7,0.5832,0,0.0
S004,U004,R062,燕麦奶dirty（低咖啡因）,-0.8023,0.0989,0.0183,0.0,0.0,0.65,0.0,0.168,0.7,0.6711,0,0.0
S004,U004,R063,椰奶dirty（低咖啡因）,-0.8034,0.0983,0.0177,0.0,0.0,0.65,0.0,0.1678,0.7,0.9249,0,0.0
S004,U004,R064,杏仁奶dirty（低咖啡因）,-0.8045,0.0978,0.0183,0.0,0.0,0.65,0.0,0.168,0.7,0.7637,0,0.0
S004,U004,R065,热可可,-0.4665,0.2668,0.1134,0.0,0.0625,1.0,0.0,0.2934,1.0,0.8283,0,0.3668
S004,U004,R066,燕麦奶热可可,-0.3206,0.3397,0.1224,0.0,0.0625,1.0,0.0,0.2961,1.0,0.9302,0,0.3987
S004,U004,R067,杏仁奶热可可,-0.3548,0.3226,0.1224,0.0,0.0625,1.0,0.0,0.2961,1.0,0.7045,0,0.3814
S004,U004,R068,玫瑰椰椰烤奶,-0.5973,0.2013,0.0086,0.0,0.0,1.0,0.0,0.2526,1.0,0.5886,0,0.3136
S004,U004,R069,玫瑰菊花茶,0.3793,0.6896,0.2202,0.0,0.1111,1.0,0.0,0.3327,1.0,0.5518,1,0.5687
S004,U004,R070,玫瑰陈皮茶,-0.0107,0.4947,0.2173,0.0,0.1111,1.0,0.0,0.3319,1.0,0.6954,1,0.5073
S004,U004,R071,金银花菊花茶,0.3125,0.6563,0.2233,0.0,0.1111,1.0,0.0,0.3337,1.0,0.5728,1,0.5585
S004,U004,R072,菊花柠檬茶,-0.6336,0.1832,0.1666,0.0,0.0556,1.0,0.0,0.3083,1.0,0.7883,0,0.3423
S004,U004,R073,薰衣草柠檬茶,-0.6222,0.1889,0.1657,0.0,0.0556,1.0,0.0,0.3081,1.0,0.9369,0,0.3516
S004,U004,R074,百花茶,0.0698,0.5349,0.216,0.0,0.1111,1.0,0.0,0.3315,1.0,0.7188,1,0.5223
S004,U004,R075,洛神花玫瑰茶,-0.1262,0.4369,0.205,0.0,0.1111,1.0,0.0,0.3282,1.0,0.526,0,0.4269
S004,U004,R076,洛神花苹果茶,-0.5227,0.2386,0.2029,0.0,0.1111,1.0,0.0,0.3275,1.0,0.8092,0,0.3714
S004,U004,R077,金银花荷叶茶,-0.2179,0.3911,0.21,0.0,0.1111,1.0,0.0,0.3297,1.0,0.9949,0,0.435
S004,U004,R078,百合玫瑰茶,0.4189,0.7095,0.225,0.0,0.1111,1.0,0.0,0.3342,1.0,0.979,1,0.5977
S004,U004,R079,陈皮苹果茶,-0.6758,0.1621,0.2147,0.0,0.1111,1.0,0.0,0.3311,1.0,0.7846,0,0.345
S005,U005,R001,薄荷柠檬气泡茶,-0.7492,0.1254,0.0387,0.0,0.0,0.65,0.0,0.1741,0.7,0.7104,0,0.2278
S005,U005,R002,蜂蜜柠檬茶,-0.589,0.2055,0.1097,0.0,0.25,1.0,0.0,0.3204,0.7,0.9866,0,0.3354
S005,U005,R003,葡萄柠檬茉莉花茶,-0.5504,0.2248,0.0935,0.0,0.0,1.0,0.0,0.2781,0.7,0.8845,0,0.318
S005,U005,R004,青柠桂花蜜乌龙,-0.6637,0.1681,0.0928,0.0,0.0,1.0,0.0,0.2778,0.7,0.9137,0,0.2995
S005,U005,R005,百香果乳酸绿茶,-0.6555,0.1722,0.0681,0.0,0.0,1.0,0.0,0.2704,0.7,0.8734,0,0.2956
S005,U005,R006,百香果美式,-0.7681,0.1159,0.0805,0.0,0.0,0.65,0.0,0.1866,0.7,0.5125,0,0.2202
S005,U005,R007,百香果美式（低咖啡因）,-0.7872,0.1064,0.1829,0.0,0.1,0.65,0.0,0.2324,0.7,0.5965,0,0.2416
S005,U005,R008,杨枝甘露,-0.5897,0.2051,0.1828,0.0,0.0625,1.0,0.0,0.3142,0.3,0.6531,0,0.2758
S005,U005,R009,鲜橙绿茶,-0.7622,0.1189,0.0764,0.0,0.0,1.0,0.0,0.2729,0.7,0.6024,0,0.2645
S005,U005,R010,橙C美式,-0.7559,0.122,0.0799,0.0,0.0,0.65,0.0,0.1865,0.7,0.6784,0,0.2306
S005,U005,R011,橙C美式（低咖啡因）,-0.7421,0.1289,0.1952,0.0,0.1111,0.65,0.0,0.2377,0.7,0.5506,0,0.2496
S005,U005,R012,鲜橙养乐多,-0.601,0.1995,0.1808,0.0,0.0625,1.0,0.0,0.3136,0.7,0.9284,0,0.3274
S005,U005,R013,草莓奶昔,-0.5151,0.2425,0.1874,0.0,0.0625,1.0,0.0,0.3156,0.7,0.5025,0,0.322
S005,U005,R014,蓝莓奶昔,-0.5177,0.2411,0.1882,0.0,0.0625,1.0,0.0,0.3158,0.7,0.7904,0,0.336
S005,U005,R015,桃桃乌龙,-0.5958,0.2021,0.0865,0.0,0.0,1.0,0.0,0.276,0.7,0.7104,0,0.3005
S005,U005,R016,芒果奶昔,-0.5183,0.2409,0.1866,0.0,0.0625,1.0,0.0,0.3153,0.7,0.8283,0,0.3376
S005,U005,R017,柠迭莓萝气泡水,-0.633,0.1835,0.0286,0.0,0.0,0.65,0.0,0.1711,0.3,0.671,0,0.2048
S005,U005,R018,茉莉苹果奶绿,-0.6057,0.1971,0.0902,0.0,0.0,1.0,0.0,0.2771,0.7,0.5229,0,0.2898
S005,U005,R019,荔枝白茶,-0.5861,0.207,0.0969,0.0,0.0,1.0,0.0,0.2791,0.7,0.8501,0,0.3105
S005,U005,R020,超级吨吨桶,-0.7603,0.1199,0.0763,0.0,0.0,1.0,0.0,0.2729,0.3,0.6799,0,0.2287
S005,U005,R021,芝士奶盖铁观音,-0.5385,0.2308,0.085,0.0,0.0,1.0,0.0,0.2755,0.7,0.6463,0,0.3071
S005,U005,R022,抹茶椰青美式,-0.8129,0.0936,0.0894,0.0,0.0,0.65,0.0,0.1893,1.0,0.7975,0,0.2578
S005,U005,R023,草莓抹茶椰,-0.8324,0.0838,0.064,0.0,0.0,0.65,0.0,0.1817,0.7,0.8025,0,0.2212
S005,U005,R024,柠檬草薄荷气泡水,-0.6649,0.1675,0.0355,0.0,0.0,0.65,0.0,0.1731,0.7,0.8245,0,0.2478
S005,U005,R025,蝶豆花柠檬气泡水,-0.6758,0.1621,0.0338,0.0,0.0,0.65,0.0,0.1727,0.3,0.6067,0,0.1948
S005,U005,R026,泰式奶红,-0.4901,0.2549,0.0958,0.0,0.0,1.0,0.0,0.2787,1.0,0.8108,0,0.3552
S005,U005,R027,泰式奶绿,-0.5108,0.2446,0.0935,0.0,0.0,1.0,0.0,0.2781,1.0,0.8671,0,0.3541
S005,U005,R028,冰橙伯爵鸳鸯茶,-0.7683,0.1159,0.0799,0.0,0.0,0.65,0.0,0.1865,1.0,0.5346,0,0.2512
S005,U005,R029,伯爵红茶奶茶,-0.5232,0.2384,0.1469,0.0,0.3125,1.0,0.0,0.3409,1.0,0.9245,0,0.3831
S005,U005,R030,焙茶豆乳,-0.4449,0.2775,0.164,0.0,0.3125,1.0,0.0,0.3461,1.0,0.9603,0,0.4009
S005,U005,R031,抹茶豆乳,-0.6766,0.1617,0.1613,0.0,0.3125,0.65,0.0,0.2578,1.0,0.6274,0,0.304
S005,U005,R032,抹茶拿铁,-0.7531,0.1235,0.1429,0.0,0.3125,0.65,0.0,0.2522,1.0,0.5292,0,0.2832
S005,U005,R033,燕麦奶抹茶拿铁,-0.6678,0.1661,0.15,0.0,0.3125,0.65,0.0,0.2544,1.0,0.9136,0,0.3183
S005,U005,R034,椰奶抹茶拿铁,-0.743,0.1285,0.1323,0.0,0.3125,0.65,0.0,0.2491,1.0,0.951,0,0.3046
S005,U005,R035,杏仁奶抹茶拿铁,-0.7575,0.1212,0.15,0.0,0.3125,0.65,0.0,0.2544,1.0,0.6029,0,0.2871
S005,U005,R036,港式鸳鸯,-0.7629,0.1186,0.1296,0.0,0.3056,0.65,0.0,0.2472,1.0,0.9851,0,0.302
S005,U005,R037,拿铁,-0.7605,0.1198,0.15,0.0,0.3125,0.65,0.0,0.2544,1.0,0.706,0,0.2917
S005,U005,R038,燕麦奶拿铁,-0.6852,0.1574,0.1575,0.0,0.3125,0.65,0.0,0.2566,1.0,0.8429,0,0.3127
S005,U005,R039,椰奶拿铁,-0.7593,0.1204,0.1469,0.0,0.3125,0.65,0.0,0.2534,1.0,0.9284,0,0.3026
S005,U005,R040,杏仁奶拿铁,-0.757,0.1215,0.1575,0.0,0.3125,0.65,0.0,0.2566,1.0,0.8568,0,0.3008
S005,U005,R041,拿铁（低咖啡因）,-0.7657,0.1171,0.1085,0.125,0.3125,0.65,0.0,0.2669,1.0,0.8205,0,0.3021
S005,U005,R042,燕麦奶拿铁（低咖啡因）,-0.7545,0.1227,0.1085,0.125,0.3125,0.65,0.0,0.2669,1.0,0.6195,0,0.294
S005,U005,R043,椰奶拿铁（低咖啡因）,-0.7696,0.1152,0.105,0.1111,0.3125,0.65,0.0,0.2631,1.0,0.8301,0,0.3002
S005,U005,R044,杏仁奶拿铁（低咖啡因）,-0.7645,0.1177,0.1085,0.125,0.3125,0.65,0.0,0.2669,1.0,0.8059,0,0.3016
S005,U005,R045,卡布奇诺,-0.7651,0.1174,0.1441,0.0,0.3125,0.65,0.0,0.2526,1.0,0.6718,0,0.2884
S005,U005,R046,卡布奇诺（低咖啡因）,-0.7684,0.1158,0.1019,0.1111,0.3125,0.65,0.0,0.2622,1.0,0.6893,0,0.293
S005,U005,R047,西班牙拿铁,-0.7617,0.1191,0.1318,0.0,0.3056,0.65,0.0,0.2479,1.0,0.7003,0,0.2883
S005,U005,R048,西班牙拿铁（低咖啡因）,-0.7632,0.1184,0.1502,0.1111,0.3125,0.65,0.0,0.2766,1.0,0.6372,0,0.2978
S005,U005,R049,摩卡,-0.7648,0.1176,0.1282,0.0,0.3,0.65,0.0,0.246,1.0,0.5011,0,0.2769
S005,U005,R050,燕麦奶摩卡,-0.7611,0.1194,0.1342,0.0,0.3,0.65,0.0,0.2478,1.0,0.6258,0,0.2846
S005,U005,R051,椰奶摩卡,-0.7603,0.1199,0.1424,0.0,0.3056,0.65,0.0,0.251,1.0,0.5692,0,0.2834
S005,U005,R052,杏仁奶摩卡,-0.7638,0.1181,0.1502,0.0,0.3056,0.65,0.0,0.2534,1.0,0.7861,0,0.2947
S005,U005,R053,摩卡（低咖啡因）,-0.7653,0.1173,0.1542,0.125,0.3125,0.65,0.0,0.2806,1.0,0.9691,0,0.3158
S005,U005,R054,燕麦奶摩卡（低咖啡因）,-0.7588,0.1206,0.1531,0.125,0.3125,0.65,0.0,0.2803,1.0,0.5777,0,0.2972
S005,U005,R055,椰奶摩卡（低咖啡因）,-0.7678,0.1161,0.1521,0.1111,0.3125,0.65,0.0,0.2772,1.0,0.5411,0,0.2924
S005,U005,R056,杏仁奶摩卡（低咖啡因）,-0.7642,0.1179,0.1531,0.125,0.3125,0.65,0.0,0.2803,1.0,0.5346,0,0.2941
S005,U005,R057,dirty,-0.7627,0.1187,0.1432,0.0,0.3056,0.65,0.0,0.2513,0.7,0.8155,0,0.2654
S005,U005,R058,燕麦奶dirty,-0.7596,0.1202,0.1502,0.0,0.3056,0.65,0.0,0.2534,0.7,0.6509,0,0.2586
S005,U005,R059,椰奶dirty,-0.7589,0.1206,0.1416,0.0,0.3056,0.65,0.0,0.2508,0.7,0.9546,0,0.2728
S005,U005,R060,杏仁奶dirty,-0.7659,0.1171,0.1502,0.0,0.3056,0.65,0.0,0.2534,0.7,0.5069,0,0.2504
S005,U005,R061,dirty（低咖啡因）,-0.7666,0.1167,0.1542,0.1111,0.3125,0.65,0.0,0.2778,0.7,0.8497,0,0.2783
S005,U005,R062,燕麦奶dirty（低咖啡因）,-0.763,0.1185,0.1542,0.1111,0.3125,0.65,0.0,0.2778,0.7,0.7444,0,0.2737
S005,U005,R063,椰奶dirty（低咖啡因）,-0.7649,0.1175,0.1521,0.1,0.3125,0.65,0.0,0.275,0.7,0.8915,0,0.2795
